🌺007系列🌺,#genre#
🍁狙击精英：幽灵射手（英语）,https://vip.lz-cdn3.com/20230715/20276_b6a63e5b/index.m3u8
🍁狙击精英：战纪（英语）,https://vip1.lz-cdn7.com/20221212/12630_9af886a9/index.m3u8
🍁狙击精英：重装上阵（英语）,https://vip.lz-cdn3.com/20221123/16208_b9c83863/index.m3u8
🍁狙击精英之纳米危机（国语）,https://v.cdnlz12.com/20240622/15377_f5de5a6d/index.m3u8
🍁狙击目标（粤语）,https://vip.lzcdn2.com/20220412/3104_04cb23e7/index.m3u8
🍁狙击时刻（国语）,https://vip1.lz-cdn1.com/20220426/3398_e1bcd6b2/index.m3u8
🍁狙击手（汉语普通话）,https://vip1.lz-cdn1.com/20220326/563_468d96d5/index.m3u8
🍁狙击手：逆战（国语）,https://vip.lz-cdn3.com/20230113/17066_4ff38cb1/index.m3u8
🍁狙击速递（英语）,https://v.cdnlz11.com/20231116/18331_c8380645/index.m3u8
🍁狙击英雄（国语）,https://vip1.lz-cdn10.com/20220716/2020_232b6ad4/index.m3u8
🍁狙击者（国语）,https://vip.lzcdn2.com/20220329/1213_e6108147/index.m3u8
🍁狙击之王：暗杀（国语）,https://vip.lz-cdn3.com/20230124/17305_3b99b61d/index.m3u8
🍁狙击职业杀手（英语）,https://vip1.lz-cdn1.com/20220520/6268_f6b07980/index.m3u8
🍁局内人2（英语）,https://vip.lz-cdn3.com/20220928/14236_64c9f1f2/index.m3u8
🍁局内人2015（韩语）,https://vip1.lz-cdn1.com/20221017/17438_d9a44d6c/index.m3u8
🍁局中劫（国语）,https://vip.lzcdn2.com/20221229/22993_289fe78d/index.m3u8
🍁巨齿鲨2：深渊（英语）,https://vip.lz-cdn3.com/20230825/21318_ed12a4ac/index.m3u8
🍁巨鳄2（国语）,https://vip1.lz-cdn1.com/20221125/18644_9f497f74/index.m3u8
🍁巨鳄岛（国语）,https://vip.lz-cdn3.com/20220720/9702_9424e5e0/index.m3u8
🍁巨蟒1（国语）,https://vip1.lz-cdn1.com/20220515/5728_737b7c3c/index.m3u8
🍁巨蟒2021美国版（英语）,https://vip1.lz-cdn1.com/20220402/757_6acd3fad/index.m3u8
🍁巨兽来袭2（汉语普通话）,https://vip1.lz-cdn1.com/20220317/242_20ee4326/index.m3u8
🍁巨兽来袭3（国语）,https://vip1.lz-cdn1.com/20220330/691_67d2034f/index.m3u8
🍁剧场版假面骑士利维斯：战斗家族（日语）,https://vip1.lz-cdn10.com/20221128/3045_6b77c8ad/index.m3u8
🍁剧场短篇假面骑士圣刃不死鸟的剑士与破坏的书（日语）,https://vip.lzcdn2.com/20220605/8568_07c6c8a0/index.m3u8
🍁飓风2023（英语）,https://vip1.lz-cdn7.com/20230423/15570_1c813c0e/index.m3u8
🍁飓风奇劫（国语）,https://vip1.lz-cdn7.com/20221220/12752_04388472/index.m3u8
🍁飓风奇劫（英语）,https://vip1.lz-cdn7.com/20221220/12756_0fb55336/index.m3u8
🍁飓风营救（英语）,https://vip.lz-cdn17.com/20230507/11184_f982ae10/index.m3u8
🍁飓风营救2（英语）,https://vip.lz-cdn17.com/20230507/11185_bc286f03/index.m3u8
🍁飓风营救3（英语）,https://vip.lz-cdn17.com/20230508/11648_738763d0/index.m3u8
🍁卷帘神将（国语）,https://vip.lz-cdn3.com/20220715/9443_09b64edc/index.m3u8
🍁决不低头2004（英语）,https://vip1.lz-cdn7.com/20230430/15728_b92ef2df/index.m3u8
🍁决斗尤玛镇1957（英语）,https://vip1.lz-cdn1.com/20220506/4656_a69a05c6/index.m3u8
🍁决战帝国（法语）,https://v.cdnlz3.com/20240114/22767_3b1e936c/index.m3u8
🍁决战豪门2（法语）,https://vip1.lz-cdn1.com/20221028/17850_ef815c21/index.m3u8
🍁决战丧尸谷（其它）,https://vip.lzcdn2.com/20220711/15510_897574d8/index.m3u8
🍁决战食神（国语）,https://vip1.lz-cdn1.com/20220529/6978_1a75616d/index.m3u8
🍁决战天门（国语）,https://vip.lzcdn2.com/20220414/3261_ae64003c/index.m3u8
🍁决战异世界（国语）,https://vip.lz-cdn3.com/20220728/10228_769e6e98/index.m3u8
🍁决战犹马镇2007（国语）,https://vip.lz-cdn3.com/20221105/15499_3753bfe2/index.m3u8
🍁决战犹马镇2007（英语）,https://vip.lz-cdn3.com/20221105/15502_0283100f/index.m3u8
🍁绝代双骄1979（粤语）,https://vip1.lz-cdn1.com/20220518/6047_abe463e3/index.m3u8
🍁绝地防线（国语）,https://vip1.lz-cdn10.com/20220614/1887_db3ac67f/index.m3u8
🍁绝地狙杀（国语）,https://vip1.lz-cdn10.com/20220413/1351_6cc6a602/index.m3u8
🍁绝地双尊（英语）,https://vip1.lz-cdn7.com/20230421/15494_230ce6da/index.m3u8
🍁绝地隧战（韩语）,https://vip1.lz-cdn6.com/20220808/21124_fd546154/index.m3u8
🍁绝地突围（国语）,https://vip1.lz-cdn7.com/20230522/16133_2e40eecc/index.m3u8
🍁绝地危机（国语）,https://vip.lzcdn2.com/20220513/6370_39580dc5/index.m3u8
🍁绝地英雌（英语）,https://vip.lz-cdn17.com/20230322/5753_440aed90/index.m3u8
🍁绝地追击（国语）,https://v.cdnlz2.com/20230923/26376_8858015e/index.m3u8
🍁绝对忠诚之国家利益（国语）,https://vip1.lz-cdn1.com/20220509/4943_9c101dbc/index.m3u8
🍁绝机（粤语）,https://vip.lzcdn2.com/20220412/3006_da7daaaa/index.m3u8
🍁绝境穿越（国语）,https://vip.lzcdn2.com/20220329/1132_801a2d0a/index.m3u8
🍁绝境大逃杀（英语）,https://v.cdnlz4.com/20231104/26122_06f66d8e/index.m3u8
🍁绝境峭壁岭（国语）,https://vip1.lz-cdn1.com/20230709/21170_f2a8392c/index.m3u8
🍁绝岭雄风（英语）,https://vip.lzcdn2.com/20220528/7888_06413985/index.m3u8
🍁绝密跟踪（韩语）,https://vip1.lz-cdn7.com/20230107/13277_0e056f25/index.m3u8
🍁绝密使命（国语）,https://vip1.lz-cdn1.com/20220422/2943_34d7290c/index.m3u8
🍁绝密追击（国语）,https://vip1.lz-cdn10.com/20220417/1423_69136748/index.m3u8
🍁绝命大克星（英语）,https://vip.lz-cdn3.com/20230603/19261_6cb81117/index.m3u8
🍁绝命盗窃（英语）,https://vip.lz-cdn3.com/20220925/14135_c06be33b/index.m3u8
🍁绝命鳄口（英语）,https://vip.lz-cdn3.com/20220714/9305_c1fdad5b/index.m3u8
🍁绝命反击（英语）,https://vip.lzcdn2.com/20220330/1396_a7a6e26a/index.m3u8
🍁绝命复仇癫狂哥（其它）,https://vip1.lz-cdn1.com/20220819/14837_8188c0ab/index.m3u8
🍁绝命航班（英语）,https://vip1.lz-cdn1.com/20220426/3400_f221a460/index.m3u8
🍁绝命狙击（国语）,https://v.cdnlz3.com/20240529/23459_8463c348/index.m3u8
🍁绝命密码站（英语）,https://vip1.lz-cdn7.com/20230505/15817_94c1db99/index.m3u8
🍁绝命女特务（其它）,https://vip.lz-cdn3.com/20220923/14018_502892cf/index.m3u8
🍁绝命逃亡2019（英语）,https://v1.cdnlz1.com/20231031/23286_d84956b6/index.m3u8
🍁绝桥智多星（粤语）,https://vip.lzcdn2.com/20220523/7359_8ea09aaf/index.m3u8
🍁绝色保镖（国语）,https://v.cdnlz2.com/20231119/26830_9465d0ce/index.m3u8
🍁绝色狂花之龙迹神宫（国语）,https://vip.lzcdn2.com/20230510/25914_911e0dc2/index.m3u8
🍁绝色逃生（国语）,https://vip1.lz-cdn1.com/20220515/5730_6f32189e/index.m3u8
🍁绝色武器（国语）,https://vip1.lz-cdn7.com/20230518/16047_894152bd/index.m3u8
🍁绝色营救（国语）,https://vip.lzcdn2.com/20220328/991_eb6f67bd/index.m3u8
🍁绝杀招式（英语）,https://v.cdnlz3.com/20240528/23369_87901ffa/index.m3u8
🍁绝世古镇之九宫八卦门（国语）,https://vip1.lz-cdn1.com/20220510/4997_63987fd3/index.m3u8
🍁绝望海峡（英语）,https://vip1.lz-cdn1.com/20230723/21381_7da9038c/index.m3u8
🍁绝望之路（英语）,https://v.cdnlz11.com/20231009/17712_a8c58296/index.m3u8
🍁绝战（国语）,https://vip.lzcdn2.com/20220429/5022_6749933d/index.m3u8
🍁军火大劫案2022（国语）,https://vip1.lz-cdn7.com/20230422/15534_0458b180/index.m3u8
🍁军鸡（粤语/英语）,https://vip.lzcdn2.com/20220401/1738_4cbbba29/index.m3u8
🍁军舰岛（韩语）,https://vip.lz-cdn3.com/20220812/11241_d482208e/index.m3u8
🍁军人没有假期（其它）,https://vip1.lz-cdn1.com/20230806/21650_c91f66c6/index.m3u8
🍁骏马奥斯温5（其它）,https://vip1.lz-cdn10.com/20220927/2596_dce8393e/index.m3u8
🍁咖喱辣椒（粤语）,https://vip.lzcdn2.com/20220407/2544_3088ade1/index.m3u8

🌺K系列🌺,#genre#

🍁喀纳斯水怪（国语）,https://v.cdnlz11.com/20231205/18552_443a1d21/index.m3u8
🍁卡比尔辛格（其它）,https://vip.lz-cdn3.com/20220930/14358_ed6b8fc1/index.m3u8
🍁卡车野郎：故乡特急便（日语）,https://vip.lzcdn2.com/20220327/776_bf8c934c/index.m3u8
🍁卡车野郎：望乡一番星（日语）,https://vip1.lz-cdn7.com/20230210/14096_cb9ab038/index.m3u8
🍁卡达库蒂（泰米尔语Tamil）,https://vip1.lz-cdn1.com/20220325/502_dceea241/index.m3u8
🍁卡姆依外传（日语）,https://vip.lz-cdn16.com/20230412/16446_513038b2/index.m3u8
🍁卡桑德拉大桥（英语）,https://vip.lzcdn2.com/20220515/6543_02d8fb13/index.m3u8
🍁凯恩的愤怒（英语）,https://vip.lz-cdn3.com/20220905/12732_bf97e93e/index.m3u8
🍁凯利党（英语）,https://vip1.lz-cdn7.com/20230211/14136_fbca3157/index.m3u8
🍁凯特（英语）,https://vip1.lz-cdn1.com/20220317/238_47bfa24e/index.m3u8
🍁铠甲勇士捕王（国语）,https://vip.lzcdn2.com/20220429/5023_b76107bb/index.m3u8
🍁坎大哈陷落（英语）,https://vip.lz-cdn3.com/20230616/19630_d79b7017/index.m3u8
🍁看不见的女儿（英语）,https://vip.lz-cdn3.com/20220907/12871_4b926b95/index.m3u8
🍁看门人2020（英语）,https://vip.lzcdn2.com/20220429/4907_a3a471f5/index.m3u8
🍁康斯坦丁2005（英语）,https://vip1.lz-cdn1.com/20220502/4126_c834a1f0/index.m3u8
🍁科拉尔金矿（其它）,https://vip.lz-cdn3.com/20220803/10632_ff1ab088/index.m3u8
🍁科拉尔金矿2（其它）,https://vip1.lz-cdn10.com/20220830/2349_b2675b67/index.m3u8
🍁克林2021（英语）,https://vip.lz-cdn11.com/20220408/25_372901d2/index.m3u8
🍁客机空战（英语）,https://vip1.lz-cdn1.com/20220317/168_ab11aab4/index.m3u8
🍁空军一号1997（英语）,https://vip.lz-cdn16.com/20230429/19292_d43db12b/index.m3u8
🍁空军一号坠落（英语）,https://v.cdnlz21.com/20240623/702_aa876083/index.m3u8
🍁空山灵雨（国语）,https://vip.lzcdn2.com/20220530/8045_182e6a4a/index.m3u8
🍁空手道2021（韩语）,https://vip.lz-cdn3.com/20220730/10336_dec9711f/index.m3u8
🍁空战英豪（英语）,https://vip.lzcdn2.com/20220403/2217_34e8f230/index.m3u8
🍁空中堡垒（英语）,https://vip.lzcdn2.com/20220515/6537_0600d71b/index.m3u8
🍁空中撤离（其它）,https://vip.lz-cdn3.com/20220918/13737_0460520e/index.m3u8
🍁空中监狱（英语）,https://vip1.lz-cdn1.com/20220404/930_153aa798/index.m3u8
🍁空中劫难（其它）,https://vip1.lz-cdn1.com/20220412/1759_8c02028d/index.m3u8
🍁空中杀阵（法语）,https://vip.lz-cdn3.com/20230616/19624_a2b949b1/index.m3u8
🍁空中营救（英语）,https://vip.lzcdn2.com/20220507/5817_e8120abe/index.m3u8
🍁孔雀王子（国语）,https://vip1.lz-cdn6.com/20220910/27778_819a6c53/index.m3u8
🍁孔雀王子（粤语）,https://vip1.lz-cdn6.com/20220910/27779_be858147/index.m3u8
🍁恐怖草原（其它）,https://vip1.lz-cdn10.com/20220705/1995_63f17c30/index.m3u8
🍁恐怖因素（英语）,https://v.cdnlz3.com/20230921/21774_4a54ff09/index.m3u8
🍁恐攻密码战（英语）,https://vip1.lz-cdn7.com/20221230/13031_ae32519a/index.m3u8
🍁恐惧暗夜（英语）,https://v.cdnlz12.com/20240112/11002_b29fb062/index.m3u8
🍁恐惧的代价2024（法语）,https://v.cdnlz2.com/20240331/29229_cabf04ea/index.m3u8
🍁恐龙战队：战士永恒（英语）,https://vip.lz-cdn3.com/20230421/18698_c3479e81/index.m3u8
🍁恐袭工程师（英语）,https://v.cdnlz2.com/20230927/26439_cfdc4ed6/index.m3u8
🍁控制2013（国语）,https://vip1.lz-cdn1.com/20220504/4330_afd0e110/index.m3u8
🍁扣篮对决（国语）,https://vip.lzcdn2.com/20220329/1094_2d82e52c/index.m3u8
🍁哭泣的男人（英语）,https://vip1.lz-cdn1.com/20220317/185_578dae09/index.m3u8
🍁哭泣的男人2014（韩语）,https://vip1.lz-cdn1.com/20221028/17851_a12fc1b9/index.m3u8
🍁哭泣杀神1995（英语）,https://vip1.lz-cdn7.com/20230117/13549_e27ff16d/index.m3u8
🍁骷髅山奇谭（其它）,https://vip1.lz-cdn1.com/20220317/176_2b3796cf/index.m3u8
🍁苦战科科达（英语）,https://vip1.lz-cdn7.com/20230224/14506_678eea30/index.m3u8
🍁快递惊魂（韩语）,https://vip.lzcdn2.com/20220419/3784_b10e3b64/index.m3u8
🍁快活林（国语）,https://vip1.lz-cdn7.com/20230213/14202_2a1f5f9f/index.m3u8
🍁狂暴3：击倒总统（英语）,https://vip1.lz-cdn1.com/20221015/17352_d5176889/index.m3u8
🍁狂暴飞车（国语）,https://vip1.lz-cdn.com/20220907/32055_68701417/index.m3u8
🍁狂暴飞车（英语）,https://vip1.lz-cdn8.com/20220913/27016_df92f00e/index.m3u8
🍁狂暴巨兽（英语）,https://vip.lzcdn2.com/20220530/8054_174853d2/index.m3u8
🍁狂飙古惑仔（粤语）,https://vip1.lz-cdn1.com/20220411/1638_ec8a828b/index.m3u8
🍁狂赌之渊版2（日语）,https://vip1.lz-cdn1.com/20220317/272_bf093a49/index.m3u8
🍁狂虎危城（国语）,https://vip.lz-cdn3.com/20220915/13546_165bb717/index.m3u8
🍁狂雷街区（日语）,https://vip.lz-cdn3.com/20230311/18081_f075c21b/index.m3u8
🍁狂龙血战忍者（粤语）,https://vip.lzcdn2.com/20220406/2352_3ef4071e/index.m3u8
🍁狂蟒之灾2（英语）,https://v.cdnlz17.com/20231014/29605_10b31801/index.m3u8
🍁狂蟒之灾3（英语）,https://v.cdnlz17.com/20231014/29606_442fd114/index.m3u8
🍁狂蟒之灾4（英语）,https://v.cdnlz17.com/20231014/29607_07db2e00/index.m3u8
🍁狂蟒之灾（英语）,https://vip.lz-cdn3.com/20221117/16019_cc44d43c/index.m3u8
🍁狂蟒之灾（英语）,https://vip.lz-cdn3.com/20221117/16018_2f5c3124/index.m3u8
🍁狂怒2014（英语）,https://vip.lzcdn2.com/20220425/4445_0b9da8ab/index.m3u8
🍁狂怒沙暴（英语）,https://vip1.lz-cdn1.com/20230728/21473_d4e28cdc/index.m3u8
🍁狂怒十胜节（其它）,https://vip.lz-cdn3.com/20230608/19427_60eeded1/index.m3u8
🍁狂兽（国语）,https://vip.lz-cdn3.com/20221114/15849_6de61432/index.m3u8
🍁狂武藏（日语）,https://vip.lz-cdn3.com/20220920/13875_831909e2/index.m3u8
🍁狂野边缘1995（英语）,https://vip.lz-cdn3.com/20230608/19406_2facf564/index.m3u8
🍁狂野飞车（英语）,https://vip1.lz-cdn1.com/20220428/3656_ee2355af/index.m3u8
🍁狂野时速2007（英语）,https://v.cdnlz3.com/20240117/22812_4d1b36bc/index.m3u8
🍁狂野之河（英语）,https://vip.lz-cdn3.com/20230602/19248_0784c2d1/index.m3u8
🍁魁拔Ⅲ战神崛起（国语）,https://vip1.lz-cdn1.com/20220426/3407_1e98edcb/index.m3u8
🍁魁拔之幽弥狂（国语）,https://vip1.lz-cdn1.com/20220317/164_a92e7eb3/index.m3u8
🍁昆仑境（国语）,https://hd.lz-cdn18.com/20230610/3269_5e4f3eae/index.m3u8
🍁昆仑谜宫（汉语普通话）,https://vip1.lz-cdn1.com/20220325/505_3c2aa9a1/index.m3u8
🍁昆仑神宫2020（国语）,https://vip1.lz-cdn1.com/20220509/4944_87f76dbd/index.m3u8
🍁昆仑仪之超时空狙击（国语）,https://vip.lzcdn2.com/20220331/1465_221248d8/index.m3u8
🍁困兽（国语）,https://v.cdnlz11.com/20231130/18487_92815960/index.m3u8
🍁困兽2001（粤语）,https://vip.lzcdn2.com/20220525/7679_83e0fc9e/index.m3u8
🍁困兽之斗（英语）,https://vip1.lz-cdn1.com/20230822/21952_c5b96165/index.m3u8

🌺L系列🌺,#genre#

🍁辣姐妹（英语）,https://vip.lzcdn2.com/20220521/7232_62dc963b/index.m3u8
🍁辣警狂花1（国语）,https://hd.lz-cdn18.com/20230323/1327_4bab46f3/index.m3u8
🍁辣警狂花2（国语）,https://vip.lzcdn2.com/20230326/24814_39efb933/index.m3u8
🍁辣警狂花3（国语）,https://hd.lz-cdn18.com/20230402/1581_cb5593a5/index.m3u8
🍁辣妹（国语）,https://vip1.lz-cdn1.com/20220408/1215_b2ca01ea/index.m3u8
🍁辣妹刺客2（日语）,https://v.cdnlz12.com/20230907/10004_2e95f723/index.m3u8
🍁辣手神探（粤语）,https://vip.lzcdn2.com/20220407/2546_bbdd9904/index.m3u8
🍁来自加德满都的人（其它）,https://vip.lz-cdn3.com/20220810/11098_820e0c95/index.m3u8
🍁兰伽斯塔拉姆恩仇录（其它）,https://vip.lz-cdn3.com/20220803/10618_3e847877/index.m3u8
🍁兰奇（其它）,https://v.cdnlz11.com/20231014/17770_13c26b56/index.m3u8
🍁拦截目击者（英语）,https://vip1.lz-cdn7.com/20230421/15493_7854636d/index.m3u8
🍁蓝甲虫（英语）,https://v.cdnlz17.com/20231028/30851_d0c6612f/index.m3u8
🍁蓝色2021（日语）,https://vip1.lz-cdn1.com/20220317/221_efbeb536/index.m3u8
🍁蓝色霹雳火（粤语）,https://vip1.lz-cdn1.com/20220408/1216_34c0dc9a/index.m3u8
🍁蓝与黑2019（英语）,https://vip.lz-cdn3.com/20220922/13988_2ebdd52c/index.m3u8
🍁狼兵吼（国语）,https://vip.lzcdn2.com/20220429/5032_150a01ad/index.m3u8
🍁狼犬丹尼（英语）,https://vip1.lz-cdn1.com/20220529/6901_8d40c090/index.m3u8
🍁狼群（国语）,https://vip1.lz-cdn1.com/20221004/16994_2025a755/index.m3u8
🍁狼群行动2（国语）,https://vip1.lz-cdn1.com/20220509/4947_1d1cd524/index.m3u8
🍁狼狩猎（韩语）,https://vip.lzcdn2.com/20221028/21995_5764a5d7/index.m3u8
🍁狼牙（粤语/日语/）,https://vip.lzcdn2.com/20220323/326_fd50f0f5/index.m3u8
🍁狼之女（英语）,https://vip.lz-cdn3.com/20220725/10053_20dd7799/index.m3u8
🍁狼族盟约（法语）,https://vip1.lz-cdn7.com/20230124/13734_efe3f493/index.m3u8
🍁浪花少女（国语）,https://vip.lzcdn2.com/20220402/2130_c5edd086/index.m3u8
🍁浪客剑心（日语）,https://vip.lzcdn2.com/20220603/8340_1ee63630/index.m3u8
🍁浪客剑心：传说的完结篇（日语）,https://vip.lzcdn2.com/20220603/8341_35b1906d/index.m3u8
🍁浪客剑心：京都大火篇（日语）,https://vip1.lz-cdn1.com/20220518/6051_3107bfa1/index.m3u8
🍁浪客剑心最终章人诛篇（日语）,https://vip.lzcdn2.com/20220602/8165_b352571c/index.m3u8
🍁浪客剑心最终章追忆篇（日语）,https://vip.lzcdn2.com/20220602/8168_a1a520c7/index.m3u8
🍁浪漫杀手自由人（粤语）,https://vip1.lz-cdn1.com/20220411/1584_dd0201a0/index.m3u8
🍁浪人1998（国语）,https://vip.lz-cdn3.com/20221030/15318_b5e48b71/index.m3u8
🍁浪人1998（英语）,https://vip.lz-cdn3.com/20221030/15319_fd939181/index.m3u8
🍁老板娘（国语）,https://vip.lz-cdn3.com/20220702/8585_89372bee/index.m3u8
🍁老板娘2无间潜行（国语）,https://vip1.lz-cdn10.com/20220812/2217_eb1c8c4d/index.m3u8
🍁老板娘3（国语）,https://vip.lz-cdn12.com/20230826/9572_ac239e92/index.m3u8
🍁老方法（英语）,https://vip.lz-cdn3.com/20230116/17211_d8c85e58/index.m3u8
🍁老亨利（英语）,https://vip1.lz-cdn1.com/20220325/480_97ebcd96/index.m3u8
🍁老虎出监（粤语）,https://vip.lzcdn2.com/20220406/2353_120ea6a4/index.m3u8
🍁老虎田鸡（国语）,https://vip.lz-cdn3.com/20220919/13803_b210acb3/index.m3u8
🍁老虎田鸡（粤语）,https://vip.lz-cdn3.com/20220919/13804_8d9659d2/index.m3u8
🍁老九门番外之虎骨梅花（国语）,https://vip.lz-cdn3.com/20221110/15753_5c29fc14/index.m3u8
🍁老男孩（韩语）,https://vip1.lz-cdn1.com/20220409/1438_b83f3961/index.m3u8
🍁老千3：独眼杰克（韩语）,https://vip.lz-cdn3.com/20220723/9887_66f28406/index.m3u8
🍁老手（韩语）,https://vip.lz-cdn3.com/20221026/15173_9d5c50cb/index.m3u8
🍁乐高蝙蝠侠：麻烦重重（英语）,https://vip.lzcdn2.com/20220331/1557_52759747/index.m3u8
🍁乐高蝙蝠侠大（英语）,https://vip.lzcdn2.com/20220331/1558_c0007b54/index.m3u8
🍁勒比海盗4：惊涛怪浪（英语）,https://vip.lzcdn2.com/20220322/264_4388600a/index.m3u8
🍁勒索风云（英语）,https://vip.lz-cdn3.com/20220811/11235_65fb8fa9/index.m3u8
🍁雷豹（其它）,https://vip.lz-cdn3.com/20220820/11834_ec4aafd8/index.m3u8
🍁雷神（英语）,https://vip.lzcdn2.com/20220402/1962_90fd49e2/index.m3u8
🍁雷神2：黑暗世界（英语）,https://vip.lzcdn2.com/20220402/1964_fd9d60c4/index.m3u8
🍁雷神3：诸神黄昏（英语）,https://vip.lzcdn2.com/20220402/1968_17fabe2a/index.m3u8
🍁雷神4：爱与雷霆（英语）,https://vip1.lz-cdn10.com/20220907/2424_e657ac68/index.m3u8
🍁雷霆沙赞！（英语）,https://vip.lz-cdn3.com/20220801/10449_2afc69cf/index.m3u8
🍁雷霆特警（粤语）,https://vip1.lz-cdn1.com/20220411/1698_ffb3185c/index.m3u8
🍁雷霆战警（国语）,https://vip1.lz-cdn1.com/20220413/1962_7802e689/index.m3u8
🍁泪眼杀星之八百龙兵团（粤语）,https://vip.lzcdn2.com/20220528/7799_6a3c9f24/index.m3u8
🍁泪眼煞星（日语）,https://v.cdnlz12.com/20240711/15639_551e14ed/index.m3u8
🍁冷面赤心（其它）,https://v.cdnlz11.com/20231127/18447_a3309046/index.m3u8
🍁冷面狙击手（粤语）,https://vip.lzcdn2.com/20220408/2680_c8ca7edc/index.m3u8
🍁冷血奇兵（英语）,https://vip1.lz-cdn7.com/20230325/15084_04441862/index.m3u8
🍁冷血奇花（国语）,https://vip.lzcdn2.com/20220406/2270_2c8f5630/index.m3u8
🍁冷血太保（其它）,https://vip1.lz-cdn1.com/20220506/4648_44347f9f/index.m3u8
🍁冷血追击（英语）,https://vip.lzcdn2.com/20220511/6197_474447e3/index.m3u8
🍁李白之天火燎原（国语）,https://vip.lzcdn2.com/20220331/1464_8cc3c9cf/index.m3u8
🍁李洛夫奇案（粤语）,https://vip1.lz-cdn1.com/20220522/6330_0c542eea/index.m3u8
🍁李小龙传（英语）,https://vip.lz-cdn3.com/20230530/19167_d2a7a448/index.m3u8
🍁里见八犬传1983（日语）,https://vip1.lz-cdn1.com/20220518/6045_2083aa53/index.m3u8
🍁理想之路（国语）,https://vip.lzcdn2.com/20220507/5743_47f2db6d/index.m3u8
🍁力王（国语）,https://vip1.lz-cdn.com/20220908/32087_f57919a0/index.m3u8
🍁力王（粤语）,https://vip1.lz-cdn.com/20220908/32088_b48b9a1e/index.m3u8
🍁立体小奇兵（英语）,https://v.cdnlz3.com/20240115/22777_3c27a997/index.m3u8
🍁连环炮（粤语）,https://vip.lzcdn2.com/20220406/2354_fac1eb24/index.m3u8
🍁连环追击（英语）,https://vip.lz-cdn3.com/20220810/11093_1dc88f99/index.m3u8
🍁连锁阴谋1997（英语）,https://vip1.lz-cdn7.com/20221214/12680_7cdf9a89/index.m3u8
🍁廉政第一击（粤语）,https://vip.lzcdn2.com/20220523/7361_8e5e6c47/index.m3u8
🍁炼狱信使（英语）,https://vip.lz-cdn3.com/20220818/11669_57189dfa/index.m3u8
🍁两个男人（韩语）,https://v.cdnlz11.com/20231208/18597_ad08d1fa/index.m3u8
🍁两只兔子（其它）,https://vip.lz-cdn3.com/20230622/19777_4c0ceba2/index.m3u8
🍁亮剑之血债血偿（国语）,https://vip1.lz-cdn1.com/20230605/21083_190f1898/index.m3u8
🍁聊斋古卷：兰若之境（国语）,https://vip.lz-cdn3.com/20220718/9568_7092ea0b/index.m3u8
🍁聊斋群妖谱（国语）,https://vip1.lz-cdn1.com/20221020/17594_5af2e036/index.m3u8
🍁烈火街头（国语）,https://vip.lz-cdn16.com/20230130/8273_af4d022e/index.m3u8
🍁烈火狼之笼斗（国语）,https://vip.lz-cdn3.com/20220902/12540_c8804d5a/index.m3u8
🍁烈火情仇（粤语）,https://vip1.lz-cdn1.com/20220409/1513_8c12b755/index.m3u8
🍁烈火战车2：极速传说（粤语）,https://vip.lzcdn2.com/20220408/2682_d1a724a7/index.m3u8
🍁烈火之前（英语）,https://vip.lz-cdn3.com/20230524/19003_b8361628/index.m3u8
🍁烈马争锋上海滩（国语）,https://vip1.lz-cdn10.com/20220423/1500_7812d61b/index.m3u8
🍁烈日狂风野火（国语）,https://v.cdnlz17.com/20231009/28711_e2d51017/index.m3u8
🍁烈日血战（英语）,https://v.cdnlz3.com/20240105/22630_8251f761/index.m3u8
🍁烈日长虹（其它）,https://vip.lzcdn2.com/20220423/4189_2cca2663/index.m3u8
🍁烈探（国语）,https://vip1.lz-cdn7.com/20220708/5369_98261662/index.m3u8
🍁烈血风云（粤语）,https://vip.lzcdn2.com/20220406/2273_eb4f14a6/index.m3u8
🍁烈血快车（粤语）,https://vip.lzcdn2.com/20220528/7801_551d733e/index.m3u8
🍁烈血天空（国语）,https://vip1.lz-cdn7.com/20230130/13894_5dbfd2b5/index.m3u8
🍁烈血天空（英语）,https://vip1.lz-cdn7.com/20230130/13904_f9ce4419/index.m3u8
🍁猎豹行动1998（国语）,https://vip1.lz-cdn1.com/20220409/1515_ad14989d/index.m3u8
🍁猎豹行动2002（法语）,https://vip.lzcdn2.com/20220414/3385_ab9f111e/index.m3u8
🍁猎捕行动（英语）,https://vip1.lz-cdn1.com/20220317/175_fe83f15d/index.m3u8
🍁猎捕游戏2003（英语）,https://vip1.lz-cdn7.com/20230128/13844_3554cd95/index.m3u8
🍁猎毒风云（国语）,https://v.cdnlz2.com/20240428/30676_4e3fad55/index.m3u8
🍁猎毒之闪电突击（国语）,https://vip1.lz-cdn10.com/20220817/2259_10314dd6/index.m3u8
🍁猎黑行动（国语）,https://vip1.lz-cdn1.com/20230301/20683_903bd7d8/index.m3u8
🍁猎狐行动（国语）,https://vip1.lz-cdn1.com/20220317/59_fb61d9ca/index.m3u8
🍁猎狼犬行动（英语）,https://vip1.lz-cdn7.com/20220704/4904_21b6ce9b/index.m3u8
🍁猎狼行动1（国语）,https://vip1.lz-cdn10.com/20221011/2717_10c39076/index.m3u8
猎魔道人（汉语普通话）,https://vip1.lz-cdn1.com/20220324/455_4f86db32/index.m3u8
🍁猎魔群英（粤语）,https://vip1.lz-cdn1.com/20220405/1127_a7bbb4d5/index.m3u8
